,0
5830,72981857.78157397
5831,164797875.289984
5832,28501455.09330845
5833,89344519.37789327
5834,328048928.8197168
5835,19215057.053493597
5836,128076446.31296916
5837,328452226.56303823
5838,19349193.46450953
5839,65280916.933341265
5840,328423344.433277
5841,23958590.931943305
5842,128499925.14277136
5843,328451245.4858419
5844,25031770.745596796
5845,59097701.042836964
5846,20529967134.604393
5847,29853424.232533
5848,67377387.87550557
5849,328428103.70630974
5850,20731608.831686698
5851,66456430.939755
5852,48755016.70547444
5853,29187258.64131237
5854,67176982.4641676
5855,164206644.81501237
5856,19156961.082830124
5857,60169743.98359636
5858,164139217.79919583
5859,24501382.339021683
5860,89380401.59006281
5861,48874787.31507872
5862,20655256.743183617
5863,89413311.73353228
5864,164139516.36610243
5865,25495655.33776345
5866,128167567.65090087
5867,328451245.4858419
5868,19368440.37082671
5869,89183952.4460518
5870,164472668.8640607
5871,25554345.553408116
5872,128164956.24921837
5873,8.459131925436982e+24
5874,19302447.527044542
5875,128375163.66863802
5876,761515231229.3005
5877,19233175.834606208
5878,68051232.24362634
5879,8539996266.486888
5880,25180873.075850215
5881,80266680.93909012
5882,328451245.4858419
5883,24882604.78797383
5884,69711423.8402811
5885,10842530325.393698
5886,28044692.265903838
5887,66219060.121220194
5888,328379071.5641672
5889,25071483.89854
5890,60045275.15472369
5891,328448501.9549669
5892,23987205.294241566
5893,84612606.82498941
5894,164180072.0658032
5895,25377021.767644193
5896,73108894.43279903
5897,328451245.4858419
5898,23819980.522664204
5899,74314786.05319199
5900,164164793.4838322
5901,24675282.30582999
5902,88991936.9212867
5903,164165682.28151026
5904,24736121.852324016
5905,66528367.76535964
5906,1204025323002.244
5907,30805422.79379328
5908,128001576.72074246
5909,3.8930505253449403e+24
5910,24666810.915797293
5911,60887139.17212882
5912,328451245.4858419
5913,25674107.122466408
5914,92628259.02887659
5915,328451843.7342893
5916,26611926.99201313
5917,89412060.09167193
5918,328137841.7232382
5919,25546102.99543288
5920,89089140.11024095
5921,328013115.7510689
5922,29080830.46429179
5923,69989519.73049214
5924,164410202.69911724
5925,25164149.405919142
5926,89529157.50047003
5927,328357426.9177334
5928,20655256.743183617
5929,67505842.58875906
5930,6.38736721083416e+24
5931,27849056.704507284
5932,128468535.02485518
5933,328451245.4858419
5934,20861924.873967186
5935,64793408.33589257
5936,1.9321689802758883e+25
5937,19306101.593429275
5938,67131209.73612347
5939,328451245.4858419
5940,28155294.14653168
5941,68127887.85014586
5942,328451245.4858419
5943,19310642.797995478
5944,128736217.22890969
5945,1.024432359213677e+26
5946,26798746.906921126
5947,56985654.311149456
5948,9227346444.656399
5949,28397825.559387855
5950,58149104.84277026
5951,489083998151.39374
5952,19327492.6712517
5953,128231826.58599015
5954,328060853.11959517
5955,20655256.743183617
5956,72062807.90261777
5957,164403410.00778097
5958,28925991.557221882
5959,73942503.40431395
5960,1.867856571306386e+27
5961,26384708.51072093
5962,66446398.58582544
5963,328451245.4858419
5964,19290051.22605242
5965,53732368.35002939
5966,1.306208669855209e+27
5967,27464190.753600877
5968,69684150.53772625
5969,57209841.391792834
5970,25258730.970932055
5971,89778357.65798175
5972,328414994.05285347
5973,31033194.07370441
5974,89492667.92474887
5975,9.667820156012761e+24
5976,20655256.74318362
5977,128471392.87780097
5978,328451245.4858419
5979,29057257.606039524
5980,70302814.34952405
5981,328532271.2730788
5982,26521198.437990528
5983,66135960.56514009
5984,164098574.47939467
5985,25152365.598661553
5986,89694683.44356926
5987,328422702.6700513
5988,29278318.623986296
5989,83562042.57872757
5990,328451245.4858419
5991,19109331.655184746
5992,85355566.15700033
5993,328446407.6828833
5994,25566840.945443522
5995,128010661.69711633
5996,328451245.4858419
5997,19153363.72458752
5998,89033492.72658338
5999,328451245.4858419
6000,27585133.883718707
6001,77617458.99915063
6002,328462816.8293891
6003,27351659.694056325
6004,128077389.61575775
6005,328423891.0158084
6006,25714367.810919635
6007,57604368.79406269
6008,7.808693726729814e+24
6009,24627862.82281825
6010,79437342.48420683
6011,328424412.9668863
6012,24472947.64060067
6013,64301634.3338979
6014,328448499.64096767
6015,24855261.116784852
6016,72228252.53401898
6017,328451245.4858419
6018,29958551.69631642
6019,98320433.20109388
6020,1.1784117830074393e+25
6021,19337114.3383175
6022,127792349.9197067
6023,328405764.85297495
6024,28483389.186928343
6025,74327694.39390433
6026,122712413059.62247
6027,27404538.30118825
6028,86968801.750861
6029,328451245.4858419
6030,25099308.050233018
6031,128052014.4760905
6032,328453296.7788024
6033,29058941.26466942
6034,65172205.78440173
6035,164275764.59285274
6036,20861924.87396719
6037,80007658.69073088
6038,328451245.4858419
6039,19295849.548289824
6040,80061033.5513117
6041,328451245.4858419
6042,20655256.74318362
6043,67324514.75220415
6044,328451245.4858419
6045,28975535.520599365
6046,89687480.6386272
6047,246057200.96013626
6048,20861924.873967186
6049,74670712.7657561
6050,328451245.4858419
6051,23697320.050394017
6052,66654681.4483668
6053,328451245.4858419
6054,29744414.259961694
6055,81491228.48712358
6056,328208207.80719864
6057,24600987.263277046
6058,73693568.70377141
6059,327232258.6533796
6060,26994254.801045038
6061,67109050.65399428
6062,328451245.4858419
6063,19290743.653060734
6064,66281950.762865305
6065,328451245.4858419
6066,30540106.844520133
6067,88824599.60637386
6068,1.4089499361679118e+27
6069,25525611.759272967
6070,128479814.42464772
6071,164117288.68572584
6072,27080289.96593029
6073,89350895.56539655
6074,328371432.5412079
6075,24495758.03053137
6076,81794802.61036043
6077,1121812635.0100055
6078,20861924.87396719
6079,66230118.91110132
6080,328199619.6804486
6081,27911818.631429404
6082,87332924.74349973
6083,328108416.33720005
6084,27545390.81492751
6085,68150782.3815992
6086,328451245.4858419
6087,25569504.869660072
6088,67266720.42514615
6089,31741180067.741596
6090,19201225.797110144
6091,89350310.90343027
6092,9.351611564297104e+26
6093,25923751.50090186
6094,66551713.370227635
6095,2422288937.4902353
6096,19282940.69583734
6097,66041311.33476673
6098,328442669.06017566
6099,23670634.349579517
6100,127886058.51993401
6101,164797781.0267501
6102,20861924.873967186
6103,127781238.21689312
6104,328451245.4858419
6105,29532365.723240923
6106,128020460.69479938
6107,164794799.59500337
6108,28292282.48445208
6109,71524684.12442419
6110,328442669.06017566
6111,29028880.98627148
6112,128427960.20180602
6113,57233739.324874856
6114,20833246.156360824
6115,80355078.88478316
6116,45727766187.75237
6117,29896194.536094893
6118,89239760.5816131
6119,40880393.51623587
6120,28150982.961371146
6121,59701035.943799876
6122,328522650.48474157
6123,19321544.769005906
6124,75658390.7199632
6125,2105942954.3108125
6126,29444876.38758313
6127,89123070.47607763
6128,95934691933.06346
6129,23481860.07056208
6130,66728941.639804915
6131,328450064.968578
6132,26992389.17169265
6133,127997334.22105165
6134,328414467.8916252
6135,19247209.661051385
6136,66331041.18061368
6137,328451245.4858419
6138,29517921.90360124
6139,89373151.56144188
6140,4364901663.353525
6141,26147500.726752788
6142,83445022.91978665
6143,164790237.4218885
6144,19206587.56318825
6145,77389669.79645142
6146,328451245.4858419
6147,23994727.140816487
6148,66585164.464004695
6149,328451245.4858419
6150,24036574.822272222
6151,89838958.26996908
6152,163788080.5286302
6153,20731608.831686698
6154,72059242.48022984
6155,57216255.23011216
6156,29418306.030107934
6157,89611988.80959329
6158,164792555.863294
6159,28235900.388730455
6160,128113649.34970498
6161,328244696.7331546
6162,19261815.699615855
6163,65946123.68956903
6164,164044652.03008154
6165,27171206.47287464
6166,128272285.21700373
6167,328428172.10158086
6168,24019586.63812033
6169,67035568.294281006
6170,74802246552.2053
6171,25457987.083000444
6172,85497001.36889641
6173,328451245.4858419
6174,26615407.9866736
6175,128455669.67045411
6176,328424435.5786333
6177,19206175.847368263
6178,78994876.20484209
6179,328451245.4858419
6180,23762354.13196359
6181,88676998.9740252
6182,164114831.25018877
6183,30981732.27553024
6184,128160897.82548495
6185,1.3972306845023808e+27
6186,24009252.668505557
6187,65983677.7613186
6188,64690222.78491984
6189,25604458.16238336
6190,68734946.85570487
6191,328451245.4858419
6192,20655256.743183617
6193,80610155.220596
6194,328448501.9549669
6195,24569035.459471297
6196,64336791.05656831
6197,1.1927090304955651e+26
6198,19190764.825856112
6199,80333446.9184585
6200,40739151.564493835
6201,19269803.988282975
6202,128466435.44279888
6203,164697368.49633193
6204,27475333.63228495
6205,78996425.28410561
6206,328451245.4858419
6207,25622922.93672675
6208,89308094.62485252
6209,328452568.41833
6210,24818380.307846416
6211,65900282.82830568
6212,164426160.6818094
6213,27960427.38106457
6214,128508504.55389853
6215,328435599.32772225
6216,20861924.87396719
6217,67444400.53501634
6218,40771335.4599629
6219,27041173.783810627
6220,67201631.45442742
6221,163994056.29145488
6222,28899343.08991627
6223,89030810.69182715
6224,328451245.4858419
6225,23536704.903093554
6226,66362354.76527341
6227,164791145.84447622
6228,27642676.402905
6229,68484668.97261436
6230,328451328.8533676
6231,29060765.887248047
6232,79870824.89499335
6233,328451245.4858419
6234,25116837.463225782
6235,86853775.8861323
6236,328451245.4858419
6237,25065161.228144884
6238,53159739.563307345
6239,328129847.9655283
6240,28770609.56270988
6241,66213468.323397376
6242,328451245.4858419
6243,20655256.74318362
6244,66958519.55180249
6245,24802575776.0991
6246,28675518.11831698
6247,71585818.80995178
6248,328377463.9782562
6249,20731608.831686698
6250,67112795.93624154
6251,328451245.4858419
6252,21241160.64103818
6253,67351315.41382056
6254,7.81074199353361e+24
6255,19271189.084092088
6256,89610230.42565213
6257,67723310051.51605
6258,25168598.412315097
6259,66672958.06915593
6260,328228232.10497695
6261,23944098.526980728
6262,72151260.47036953
6263,164481248.0393707
6264,19286453.37553056
6265,89689368.13301767
6266,3961763024.7552543
6267,24640898.920872808
6268,80768958.06579831
6269,911521297.2432897
6270,23787955.653555796
6271,72171081.36128435
6272,328420950.83393836
6273,19223998.627718072
6274,70204142.29455896
6275,328474560.3993472
6276,20833246.15636082
6277,66125047.605999336
6278,328451245.4858419
6279,29203064.25301807
6280,77816069.61310217
6281,163906390.89509338
6282,20861924.873967186
6283,128560350.72339225
6284,328451428.7822901
6285,27803846.055521052
6286,89321217.49782255
6287,328350609.1857846
6288,25714421.663251597
6289,66302273.956354246
6290,328461533.1700605
6291,29244592.12513261
6292,73851351.34905891
6293,328318644.0340961
6294,25568571.354265016
6295,66537299.09824468
6296,328113205.22639936
6297,24398952.882071085
6298,128154456.09169647
6299,656047258732.9321
6300,29598551.643803686
6301,65973201.23749173
6302,328209197.83291155
6303,30764637.015701056
6304,60329142.89147822
6305,328442669.06017566
6306,28893411.717178117
6307,128033579.16407943
6308,13496423789.178623
6309,19198430.37110737
6310,72057489.83659609
6311,328451245.4858419
6312,25247805.13325439
6313,81532105.70337199
6314,164181342.00838512
6315,27949584.989557702
6316,89221320.00849503
6317,328451245.4858419
6318,23415077.327443853
6319,79662683.6184565
6320,328424412.9668863
6321,19315007.46628462
6322,66024478.51847358
6323,1.3102667372179847e+27
6324,25212521.79683856
6325,91535541.7449096
6326,328447830.86939144
6327,30812578.775622744
6328,83364940.16002347
6329,57634547627.1823
6330,24553161.37834518
6331,88953579.11661263
6332,328451245.4858419
6333,24711026.01467464
6334,73941137.12301177
6335,328451245.4858419
6336,26656726.48950694
6337,66132595.405153476
6338,246105939.90237182
6339,28226239.625559114
6340,89480621.37804002
6341,17487333010.44378
6342,26610422.952165615
6343,89107295.79502086
6344,328129847.9655283
6345,26152529.655778512
6346,74826894.093176
6347,559257008340.9304
6348,23939775.064384617
6349,66985707.91710901
6350,328451245.4858419
6351,23719248.5716821
6352,66311965.13156489
6353,328451551.2872106
6354,24759767.30268582
6355,55254787.018094085
6356,328416324.5638488
6357,26902321.451066576
6358,70397628.97708948
6359,1.33566263500017e+25
6360,20731608.831686698
6361,72904025.13848521
6362,1.1503784654491398e+26
6363,19251247.6195954
6364,62538949.67495868
6365,328426536.6417841
6366,25526943.560971145
6367,128433467.25632262
6368,1.328117249657233e+25
6369,28277329.038811922
6370,63843520.029627584
6371,164071240.989929
6372,24568556.885228448
6373,68199004.82578573
6374,1.356131885155312e+27
6375,19302054.158106185
6376,65517231.242808774
6377,328403010.4388264
6378,29153412.29430343
6379,69721666.00824621
6380,328442661.8265478
6381,20731608.831686698
6382,68367965.66942032
6383,40785811.69063502
6384,19236513.16426363
6385,89374392.69677602
6386,328451245.4858419
6387,19216458.03350704
6388,55796249.06890494
6389,328301522.11805785
6390,23562122.278600898
6391,128142399.97051445
6392,27367945272.80485
6393,24489163.068077736
6394,66032478.56764384
6395,328451245.4858419
6396,25310593.033801273
6397,71509630.75129889
6398,327232258.6533796
6399,25700102.15062985
6400,64134641.21034279
6401,64741137.09501667
6402,24019128.75474096
6403,89672168.52433196
6404,328451245.4858419
6405,28675648.905520372
6406,74235802.88126995
6407,164168648.91158813
6408,20655256.74318362
6409,89122498.37873594
6410,328424435.5786333
6411,27742599.09871275
6412,89029798.85129318
6413,328451245.4858419
6414,28849813.307977844
6415,66905905.90595706
6416,9.81759862944541e+26
6417,19350814.360131245
6418,58795755.124930486
6419,328451245.4858419
6420,19234453.26764352
6421,66388230.35848125
6422,1.2946744688863515e+27
6423,19265500.573409744
6424,128334547.38635154
6425,9.68038306386167e+25
6426,23954173.334291358
6427,128143551.72330365
6428,239400848325.21185
6429,28307301.11629469
6430,67396194.51986584
6431,164057667.5421944
6432,24710463.53338435
6433,128189665.25988774
6434,328451245.4858419
6435,19245409.844459202
6436,63432485.61502494
6437,328451245.4858419
6438,26996084.433277022
6439,128248864.03689487
6440,6.906548388586808e+24
6441,26934276.604893792
6442,128175146.48796077
6443,8.371385227408228e+24
6444,29168413.725067705
6445,89687432.2324793
6446,328442661.8265478
6447,29244665.245638706
6448,69916305.11712809
6449,328451245.4858419
6450,29073136.223220617
6451,89758588.32007396
6452,328443965.91867757
6453,20833246.156360824
6454,60376999.561697796
6455,328451245.4858419
6456,29286369.29782506
6457,66983526.21580806
6458,164248045.3641619
6459,19270228.089535758
6460,70659321.04198949
6461,1.1465236945869536e+25
6462,28375760.117299937
6463,74576454.71720836
6464,1.1293337822845818e+27
6465,24032435.740668386
6466,72266347.76023325
6467,1.2446842276208635e+27
6468,19238284.9985285
6469,62790709.93235402
6470,62786251835.637436
6471,23736099.63806306
6472,66016744.595782414
6473,328451480.90206325
6474,24789743.943154465
6475,128106299.4962345
6476,328402595.5645164
6477,20833246.156360824
6478,66356758.999032035
6479,324654381.67556655
6480,19383641.373157043
6481,72901266.45961335
6482,328451245.4858419
6483,24746486.587536715
6484,80856233.37149373
6485,328451245.4858419
6486,24462476.977455534
6487,128850924.28897107
6488,164174843.69173557
6489,20833246.156360824
6490,89690192.82800344
6491,328451245.4858419
6492,20655256.74318362
6493,68419896.81025219
6494,328447396.5967154
6495,30536674.270506166
6496,65092716.145519815
6497,164794795.9977499
6498,19400653.797366716
6499,69441587.83617045
6500,49207380.171768285
6501,19127670.17015886
6502,68582358.093631
6503,164792965.32357508
6504,21241160.64103818
6505,53704723.68133537
6506,328451245.4858419
6507,19223967.01256034
6508,77893021.72004403
6509,328451245.4858419
6510,24736141.24106241
6511,67036947.31466303
6512,239127397.42667437
6513,25957286.716277294
6514,128302204.43523872
6515,328444192.0598978
6516,21241160.64103818
6517,74199180.40592358
6518,8.007682289348567e+24
6519,29082429.201315142
6520,57435973.55525945
6521,328422506.42951715
6522,25752255.401000537
6523,67972291.06516472
6524,504032315919.2375
6525,28345368.550150633
6526,66734708.84555402
6527,328424435.5786333
6528,30273311.387661267
6529,57004448.32989259
6530,9.676586843996313e+25
6531,23786408.133475274
6532,66215970.17330162
6533,328452008.2382387
6534,19225851.81676846
6535,78437218.717487
6536,328451277.0297338
6537,29283288.98466289
6538,76696010.94649293
6539,328448499.64096767
6540,24001567.920351643
6541,89088136.49585812
6542,1.1713272038263441e+27
6543,19241024.683027185
6544,100149828.15617383
6545,7696880380.572299
6546,25956956.14074874
6547,79546562.40124065
6548,328312661.8443146
6549,19307099.350526985
6550,89017880.1885761
6551,328451245.4858419
6552,29599756.447051566
6553,75177505.1168601
6554,1.3292005831063547e+25
6555,24602717.595178433
6556,127934681.30896683
6557,164792752.27218127
6558,21241160.64103818
6559,83122282.88722317
6560,372935214909.2152
6561,27632436.352289986
6562,65825268.496455446
6563,328451245.4858419
6564,21241160.641038183
6565,75270623.82586285
6566,328377751.82060736
6567,19311484.001160603
6568,68807842.81903264
6569,164154653.40712315
6570,23520032.92937345
6571,88916420.32639462
6572,1.1173065912168162e+26
6573,24587721.748068932
6574,81933119.11141628
6575,902966638.8867972
6576,29187755.84598103
6577,100473933.78398007
6578,328339844.9602459
6579,20655256.743183613
6580,57810664.97712152
6581,555867712.0027931
6582,19175056.70225184
6583,70432337.30200651
6584,93648933986.19417
6585,29330858.344031055
6586,89371001.18163587
6587,328454790.3743063
6588,25739261.109564092
6589,66432065.00436189
6590,105919310821.47266
6591,20833246.156360824
6592,56813558.626281455
6593,328428781.9955571
6594,27161941.222797573
6595,72454075.90971327
6596,328451245.4858419
6597,21241160.64103818
6598,89380583.81780674
6599,328423530.9945104
6600,28469004.668940615
6601,89271737.96361053
6602,328451245.4858419
6603,26994949.994193546
6604,128257618.21551983
6605,164150022.81299126
6606,26433634.995052885
6607,60062776.66906762
6608,164053310.21525726
6609,27947283.02309974
6610,70756699.49676727
6611,603495854724.255
6612,19327487.239242014
6613,66128775.814185835
6614,1.1226020344575773e+27
6615,20861924.873967186
6616,61722785.80651679
6617,328425776.3824709
6618,29225118.87742675
6619,88892005.31712481
6620,328444666.9657396
6621,27909650.616220497
6622,54853512.82806514
6623,328129847.9655283
6624,29173632.604947954
6625,71485076.24430147
6626,328449855.07231176
6627,23474030.877765987
6628,128108300.70427008
6629,9.399093600848247e+26
6630,19260883.447931744
6631,60191532.301405445
6632,328427369.94225717
6633,19279126.244804896
6634,62200628.44499067
6635,328451245.4858419
6636,24343444.232554406
6637,89037198.80960096
6638,328061100.68380916
6639,19268642.029909678
6640,89295252.20214796
6641,1.2009485003298312e+27
6642,19298914.1795791
6643,85711831.77890301
6644,328456699.7278906
6645,30485883.286821634
6646,66145530.7476633
6647,164206055.0409175
6648,29529638.92515233
6649,71032325.0026364
6650,164079915.7938245
6651,24542392.738466218
6652,67476313.37675318
6653,328443630.50918996
6654,19220580.991003577
6655,66051289.996050216
6656,328443873.5153529
6657,23835418.89863599
6658,60581994.13024281
6659,328451245.4858419
6660,27701355.55713247
6661,55043458.54168668
6662,328451245.4858419
6663,27766230.11794696
6664,128408355.4456276
6665,164721724.81409955
6666,20861924.873967186
6667,128324978.54048829
6668,328451245.4858419
6669,30041784.97668034
6670,127879427.77942865
6671,328418511.94243455
6672,26481613.629503414
6673,66590218.57130556
6674,461382129249.96906
6675,24995224.333481304
6676,83649883.80903225
6677,8.554041714455346e+25
6678,24907825.836382978
6679,65586389.35732578
6680,328109367.2942265
6681,25179233.980481356
6682,127902916.29703169
6683,328427831.3303804
6684,23304165.775891293
6685,82765939.89527595
6686,231109613.1112494
6687,24479799.481089756
6688,67572177.76564968
6689,4.4440436841687863e+24
6690,23712800.896218415
6691,75286755.4238867
6692,1.3296131719997722e+27
6693,20655256.74318362
6694,89799751.05361915
6695,125360359595.10796
6696,29943447.26399547
6697,89632382.49525277
6698,328407671.4917423
6699,27590206.28796215
6700,67605638.80091313
6701,1.201226004412761e+26
6702,28141062.339504667
6703,66971587.88742547
6704,328451245.4858419
6705,24026891.82830038
6706,128453014.60634121
6707,1.2617044022218188e+27
6708,24175627.126415856
6709,71434291.83703417
6710,328451245.4858419
6711,21241160.64103818
6712,57276617.53716016
6713,328449702.6192117
6714,23225787.015032858
6715,64569247.02955458
6716,328334175.3487397
6717,26832737.41476553
6718,80911348.3200229
6719,328346832.6827396
6720,21241160.64103818
6721,64407872.142963625
6722,1.0024673973283743e+27
6723,24145890.695355635
6724,66782176.31134896
6725,1000356846849.864
6726,24173925.304571323
6727,58256916.71500659
6728,328451245.4858419
6729,27079081.285167567
6730,67161085.57705532
6731,328198053.12898815
6732,21241160.64103818
6733,92566641.55354384
6734,328446185.111724
6735,24773919.54790715
6736,127821245.53807358
6737,328451245.4858419
6738,25712471.945352614
6739,73426159.40237138
6740,164045219.15304598
6741,30108292.675141953
6742,67187134.4516527
6743,328443593.2085861
6744,24761962.11953524
6745,63677491.47658007
6746,328129847.9655283
6747,19301700.736541975
6748,128133135.16798918
6749,1612631645.82693
6750,28359258.654236414
6751,54325119.789086364
6752,3033887864.821288
6753,19324098.08985185
6754,128208643.30742164
6755,328449018.0128017
6756,24398097.93466722
6757,80720212.41528293
6758,1.554113400092844e+27
6759,23389243.49493749
6760,67327042.90572171
6761,328443287.0164046
6762,19245052.46442661
6763,88733947.61553407
6764,164037566.83024302
6765,19303909.59111199
6766,79241557.77118127
6767,163955150.77798384
6768,19178659.267648038
6769,64336968.81625478
6770,328462281.0290375
6771,24738880.709170777
6772,89031362.53592774
6773,1.0005384113446651e+26
6774,28118830.239459235
6775,127836213.39819491
6776,328451245.4858419
6777,19208517.977775387
6778,66617481.923515424
6779,230711457.47919735
6780,24442332.27514878
6781,67680587.42941155
6782,1.5353563061576405e+26
6783,20731608.831686698
6784,66512223.84728656
6785,1.0944311170223415e+26
6786,20655256.743183617
6787,65621779.07503172
6788,328448501.9549669
6789,20861924.873967186
6790,79593775.84160924
6791,328451245.4858419
6792,25483380.561198987
6793,94575494.61730775
6794,62252453054.58407
6795,19253265.75142307
6796,79915870.87046698
6797,328374053.0729792
6798,19228104.76800711
6799,127618098.91601005
6800,164262022.25582886
6801,20731608.831686698
6802,57478093.56237856
6803,164742241.19927764
6804,28361308.59567229
6805,128513008.76082377
6806,698815337509.3131
6807,20861924.873967186
6808,67800524.81320268
6809,1.2292783194859316e+26
6810,20731608.831686698
6811,89827904.50787899
6812,328424412.9668863
6813,19268317.609377462
6814,69654957.5791063
6815,328451245.4858419
6816,25031610.170185298
6817,76893308.8565554
6818,328451362.72063726
6819,20731608.831686698
6820,67163426.14359196
6821,9.709752872951632e+25
6822,27442424.54951774
6823,57352009.52726295
6824,1.1430211304991654e+25
6825,29600783.68032191
6826,127905502.67511821
6827,1.2289835828858168e+25
6828,20731608.831686698
6829,89241781.78135557
6830,328452483.80171835
6831,25498052.8420221
6832,73811641.49975136
6833,4.562985096168078e+24
6834,20655256.74318362
6835,128329085.66580656
6836,164069762.55453905
6837,20861924.873967186
6838,89113727.24171188
6839,328451245.4858419
6840,28676564.3562599
6841,60005620.923167944
6842,328357317.08276045
6843,28546822.223672766
6844,66610084.312459014
6845,1.0655943432655667e+26
6846,19166086.00785488
6847,89378971.05917051
6848,328447958.8154728
6849,21241160.64103818
6850,60229691.476129815
6851,64385150.340918496
6852,19277036.49143535
6853,83560108.5115567
6854,328451245.4858419
6855,27259811.832685053
6856,65521753.222290896
6857,328332190.50647306
6858,28870917.345422637
6859,77066518.1286197
6860,1.0244894168220057e+26
6861,19215255.353530906
6862,74330743.06674442
6863,324654381.67556655
6864,27640185.526645012
6865,76448535.03445634
6866,328366573.4502568
6867,27250025.51433465
6868,127639166.30141203
6869,246139702.76918307
6870,29663041.097960334
6871,72749749.73137839
6872,357876792487.77454
6873,29247503.81344632
6874,64849628.653706536
6875,328333926.0016213
6876,19299995.513595644
6877,69613952.93500802
6878,65434562502.224915
6879,21241160.641038183
6880,66018921.828346625
6881,9.726026439089736e+25
6882,25372854.887918092
6883,72943638.92169687
6884,164429858.851068
6885,20861924.873967186
6886,75254759.8882533
6887,328451245.4858419
6888,28356435.324262608
6889,128151345.95915326
6890,328448501.9549669
6891,19344698.037742518
6892,65789200.436488464
6893,164413953.9317544
6894,26826063.768973142
6895,72652191.93573603
6896,328448501.9549669
6897,26805878.288493358
6898,128228848.76836792
6899,1.4571026877510571e+25
6900,25248710.22491889
6901,88886956.6568788
6902,328435356.5687622
6903,24431000.068500213
6904,66015990.94107415
6905,328435585.62072366
6906,26591341.946427044
6907,80248620.5825015
6908,669288828663.593
6909,26630487.067710392
6910,60708947.36043127
6911,328451245.4858419
6912,24195068.924900703
6913,74252898.55056301
6914,328370898.8174871
6915,19136608.51623083
6916,72788183.4281852
6917,328437823.70326215
6918,19299484.788654108
6919,127792638.62223737
6920,164418546.75188255
6921,29440467.59171654
6922,64883957.80259708
6923,223298949.46086112
6924,19096774.190798428
6925,128206517.83523071
6926,328451245.4858419
6927,23119844.93275153
6928,187866926.7423367
6929,44261452512.03407
6930,19278242.924715586
6931,64500084.14836441
6932,1.1508439344908027e+27
6933,27186058.57990647
6934,187804380.37123582
6935,3029704932.2656393
6936,22068548.775535963
6937,77787402.16185509
6938,1.497526963565493e+25
6939,22866576.03101358
6940,285895487.5658157
6941,8238291790.213591
6942,24584173.78867168
6943,67224298.13516167
6944,349962792364.9187
6945,22946486.097164057
6946,60204993.66169162
6947,328345374.41307384
6948,22766925.7563516
6949,95097693.15771598
6950,328451245.4858419
6951,27115677.791038215
6952,187933042.6116209
6953,164420012.55543184
6954,22068548.775535963
6955,88876071.41408049
6956,8.765481674206585e+24
6957,26471601.237486344
6958,68797103.2811828
6959,164407345.2375316
6960,26469449.19686225
6961,128206461.19733849
6962,328456301.1402438
6963,19241690.296779554
6964,57839805.98788718
6965,1263140384.7635283
6966,25144650.2795002
6967,64652218.749170825
6968,328448501.9549669
6969,27819018.399853606
6970,285963366.5353727
6971,1.3950750696257164e+27
6972,23432868.272011153
6973,128309318.708038
6974,328442669.06017566
6975,24545110.270360578
6976,89833520.0775907
6977,1.1321677695574692e+25
6978,28131527.957727157
6979,187840248.51401618
6980,164397497.9994711
6981,23355116.60653138
6982,187877382.9073463
6983,328345116.21284264
6984,27305436.816664524
6985,187861279.3801709
6986,10048696469.762886
6987,19351266.02046188
6988,187686069.238175
6989,328451245.4858419
6990,28682862.515293397
6991,187709724.58804387
6992,328454958.7297619
6993,25354510.147301063
6994,65752429.0492352
6995,328451245.4858419
6996,20731608.831686698
6997,65603409.82520755
6998,54611670750.75879
6999,19347406.605656166
7000,69141357.21800172
7001,328433626.2540393
7002,23642720.912983663
7003,285930871.5649377
7004,328442669.06017566
7005,20731608.831686698
7006,66823207.275578186
7007,5.214754332625082e+24
7008,26057751.355200935
7009,66245996.91791099
7010,119496037002.98149
7011,27049432.34476173
7012,89690070.46766612
7013,328451245.4858419
7014,27892491.04165396
7015,69846008.0633576
7016,8.198855222770098e+24
7017,23997659.254342776
7018,187473809.5834834
7019,328451245.4858419
7020,19288758.30458457
7021,285921141.7474524
7022,1.070111783190876e+26
7023,27014424.2412179
7024,64071997.412952304
7025,328347533.80621946
7026,25549174.95199573
7027,187796920.99163282
7028,328451245.4858419
7029,27981682.78611363
7030,67238921.5561484
7031,347208790939.10315
7032,28277954.557523847
7033,285992002.08619756
7034,1.1476503492867865e+26
7035,24781271.339502998
7036,128029454.17515545
7037,328451245.4858419
7038,24798477.740705352
7039,66857524.66276048
7040,328450669.3727867
7041,23069255.1915232
7042,57081939.399330854
7043,328447342.4233816
7044,27431700.09234801
7045,286012209.14672714
7046,164320817.64117146
7047,22068548.775535963
7048,128228864.26066875
7049,328451245.4858419
7050,25185770.73915862
7051,89482529.22384194
7052,9.523160799547121e+26
7053,24323337.755811084
7054,67333247.68237077
7055,328451245.4858419
7056,22863699.0699408
7057,79588585.66576266
7058,328489309.6612271
7059,24081545.046326634
7060,286022132.9029768
7061,328447836.8823961
7062,19244262.700796522
7063,79903494.08351046
7064,328451245.4858419
7065,22533554.536225848
7066,70043768.14635852
7067,987948036206.1344
7068,24711702.84510697
7069,285941478.58507353
7070,328451245.4858419
7071,23711143.206912316
7072,128155107.63676994
7073,328451245.4858419
7074,19248332.52536128
7075,67490892.40238139
7076,441131460683.0885
7077,22866012.483148616
7078,61599217.72904234
7079,195853957274.1824
7080,22583947.738695867
7081,87584255.72066946
